pincode,area,subcat_name,SUM(ed.qty)
685515,2630,Faucets,3
686692,1520,Cement,100
679321,800,RebarsandBindingWires,1000
679321,800,SandandFineAggregates,150
679321,800,CoarseAggregatesandBoulders,100
679321,800,TataSteel,100
679321,800,Cement,50
680542,1500,RebarsandBindingWires,10
680542,1500,Cement,10
690540,2400,Switchgear,1
690540,2400,Cement,50
690540,2400,RoofingTilesandShingles,500
673633,2000,Cement,1000
673633,2000,KitchenSinks,1
673633,2000,Chimney,1
673633,2000,Hob,1
679121,2651,Cement,860
686608,1225,CoarseAggregatesandBoulders,1000
686608,1225,Cement,300
686608,1225,Tiles-Vitrified,1000
686608,1225,RebarsandBindingWires,600
686608,1225,Tiles-Ceramic,300
686608,1225,Bricks,3000
686608,1225,SandandFineAggregates,1000
689551,400,Cement,100
683565,1800,Faucets,4
683565,1800,ElectricalConduitFittings,45
683565,1800,Tiles-Vitrified,1500
683565,1800,Valves,6
683565,1800,Bricks,300
683565,1800,Cement,700
683565,1800,Switchgear,1
683565,1800,ShowerandShowerAccessories,1
683565,1800,MCBsandOtherProtectionDevices,8
683565,1800,Tiles-Ceramic,500
683565,1800,PipeFittings,35
683565,1800,PVCandOtherPipes,80
683565,1800,CoverPlatesandMountingFrames,6
683565,1800,RebarsandBindingWires,6200
683565,1800,DistributionBoardsandEnclosures,2
683565,1800,Tiles-Outdoor,500
683565,1800,Valves,15
683565,1800,WaterTanksandStorage,1
683565,1800,Boxes,6
683565,1800,OtherBathroomFittings,33
683565,1800,SandandFineAggregates,2500
683565,1800,Fans,11
683565,1800,Pavers,1000
683565,1800,ElectricalWiresandCables,10
683565,1800,WashBasinsandPedestals,4
683565,1800,ElectricalConduits,12
683565,1800,AlliedProducts,10
683565,1800,CoarseAggregatesandBoulders,2400
683565,1800,Lamps,27
683565,1800,GranitesandMarbles,1000
686144,1700,OtherBathroomFittings,4
686144,1700,Tiles-Vitrified,1700
686144,1700,WashBasinsandPedestals,3
686144,1700,Faucets,3
686144,1700,PVCandOtherPipes,50
686144,1700,ShowerandShowerAccessories,2
690505,2925,RebarsandBindingWires,850
690505,2925,Cement,150
695522,1700,Tiles-Vitrified,2000
691536,2800,ShowerandShowerAccessories,1
691536,2800,Tiles-Ceramic,350
691536,2800,BasinandBathroomCabinets,1
680722,1600,Cement,100
680722,1600,RebarsandBindingWires,20
680722,1600,SandandFineAggregates,10
680010,1500,Bricks,5000
680010,1500,Cement,200
680010,1500,RebarsandBindingWires,100
680010,1500,SandandFineAggregates,100
671123,1800,Cement,240
671123,1800,RebarsandBindingWires,1100
671123,1800,CoarseAggregatesandBoulders,4300
671123,1800,Bricks,4000
670672,3485,Cement,100
690506,3000,CementBasedBricks,700
690506,3000,Cement,175
690506,3000,TataSteel,160
690506,3000,SandandFineAggregates,750
682301,3000,Plywoods,1440
682301,3000,Tiles-Vitrified,231
673524,2500,SandandFineAggregates,30
673524,2500,DryMixandReadyMixMortar,10
673524,2500,Bricks,500
673524,2500,TataSteel,10
673524,2500,RebarsandBindingWires,10
695311,1247,Tiles-Vitrified,1247
695311,1247,Bricks,1200
680552,1500,PVCandOtherPipes,35
680552,1500,Bricks,2800
680552,1500,ElectricalWiresandCables,4
680552,1500,ShowerandShowerAccessories,3
680552,1500,Tiles-Ceramic,150
680552,1500,WallTiles,600
680552,1500,RebarsandBindingWires,3125
680552,1500,Tiles-Vitrified,250
680552,1500,CladdingTiles,150
680552,1500,SandandFineAggregates,1550
680552,1500,Pavers,220
680552,1500,WaterTanksandStorage,1
680552,1500,CoarseAggregatesandBoulders,500
680552,1500,Cement,170
671322,3200,Tiles-Vitrified,3200
673003,2684,RoofingSheets,28
683594,1798,CoarseAggregatesandBoulders,250
683594,1798,Tiles-Vitrified,1000
688530,2000,RebarsandBindingWires,20
688530,2000,SandandFineAggregates,50
688530,2000,CoarseAggregatesandBoulders,150
688530,2000,Bricks,500
695002,1000,Tiles-Ceramic,350
688014,1560,MCBsandOtherProtectionDevices,17
688014,1560,CoverPlatesandMountingFrames,115
688014,1560,ElectricalConsumables,36
678762,2500,Bricks,3000
678762,2500,Cement,100
678762,2500,RebarsandBindingWires,1000
678762,2500,SandandFineAggregates,1
690101,1300,Cement,200
690101,1300,ClayBasedBricks,200
679561,3660,WoodenFlooring,185.63
683501,3000,ElectricalWiresandCables,89
673620,2200,RebarsandBindingWires,1000
689571,2500,CoarseAggregatesandBoulders,4500
689571,2500,Bricks,6500
689571,2500,Cement,650
689571,2500,TataSteel,1000
689571,2500,RebarsandBindingWires,500
689571,2500,Tiles-Vitrified,2000
689571,2500,SandandFineAggregates,4500
689571,2500,Tiles-Ceramic,1000
673010,1450,Tiles-Vitrified,1000
679563,2760,Bricks,25000
679563,2760,SandandFineAggregates,2600
691322,1800,Cement,4
676102,2000,CoarseAggregatesandBoulders,150
676102,2000,Cement,50
676102,2000,RebarsandBindingWires,1000
676102,2000,SandandFineAggregates,300
679586,1750,Cement,50
686518,1400,Cement,1000
695581,2300,Cement,2
683581,1960,KitchenTaps,1
683581,1960,PVCandOtherPipes,75
683581,1960,Bricks,750
683581,1960,Fans,5
683581,1960,CoarseAggregatesandBoulders,1350
683581,1960,WallandRoofPaints,25
683581,1960,TataSteel,55
683581,1960,Tiles-Vitrified,4236.96
683581,1960,Cement,200
683581,1960,Doors,3
683581,1960,WaterTanksandStorage,1
683581,1960,SandandFineAggregates,150
680667,3400,GranitesandMarbles,3000
682020,2000,Tiles-Vitrified,1
682020,2000,Fans,3
680012,1300,Cement,100
680012,1300,RebarsandBindingWires,100
680012,1300,SandandFineAggregates,4
670309,1200,KitchenTaps,1
670309,1200,Tiles-Ceramic,1200
670309,1200,Cement,500
670309,1200,WallTiles,300
670309,1200,Pavers,1000
670309,1200,RebarsandBindingWires,4000
670309,1200,WallandRoofPaints,100
670309,1200,Lamps,20
670309,1200,SandandFineAggregates,4000
670309,1200,KitchenSinks,1
670309,1200,CoarseAggregatesandBoulders,4000
673010,1200,CommonConsumables,50
673010,1200,PipeFittings,5
673010,1200,ElectricalWiresandCables,23467
673010,1200,Valves,1
673010,1200,Cement,50
680125,1000,Fans,4
691543,1500,Cement,100
691543,1500,SandandFineAggregates,1500
691543,1500,Bricks,20000
686613,2300,SandandFineAggregates,1000
686613,2300,Cement,250
686512,1600,DryMixandReadyMixMortar,200
686512,1600,Cement,20
686512,1600,Bricks,2000
686512,1600,RebarsandBindingWires,100
686512,1600,SandandFineAggregates,2000
686512,1600,CoarseAggregatesandBoulders,1000
676551,2950,WashBasinsandPedestals,2
695007,3500,,50
695007,3500,Tiles-Vitrified,2000
695014,1000,Doors,2
695014,1000,Tiles-Ceramic,620.8
695014,1000,WhiteCementsandPutty,50
686532,2800,BathroomAccessories,6
686532,2800,OtherBathroomFittings,1
686532,2800,Pavers,200
686532,2800,Hob,1
686532,2800,WaterproofingChemicals,10
686532,2800,GranitesandMarbles,2800
686532,2800,RoofingTilesandShingles,1000
686532,2800,Chimney,1
686532,2800,Faucets,1
686532,2800,Tiles-Outdoor,611.64
686532,2800,WashBasinsandPedestals,1
686532,2800,BasinandBathroomCabinets,1
686532,2800,KitchenTaps,1
686532,2800,WallandRoofPaints,20
686532,2800,KitchenSinks,2
686532,2800,CladdingMaterials,50
686532,2800,WoodenFlooring,16
695032,1800,RebarsandBindingWires,100
695032,1800,SandandFineAggregates,250
695032,1800,CoarseAggregatesandBoulders,200
695032,1800,DryMixandReadyMixMortar,200
695032,1800,Cement,251
695032,1800,Bricks,1000
695009,1200,Cement,50
695009,1200,RebarsandBindingWires,100
695009,1200,SandandFineAggregates,200
695009,1200,CoarseAggregatesandBoulders,800
695582,1500,Cement,600
695582,1500,RebarsandBindingWires,6000
695582,1500,SandandFineAggregates,2000
695582,1500,CoarseAggregatesandBoulders,1600
682312,2450,Tiles-Outdoor,1164
682312,2450,Cement,750
680010,1300,SandandFineAggregates,100
680010,1300,RebarsandBindingWires,1000
676503,1600,Fans,4
676503,1600,Lamps,4
680584,2250,Cement,50
680503,350,Tiles-Vitrified,285
673631,2600,CoverPlatesandMountingFrames,44
673631,2600,MCBsandOtherProtectionDevices,24
673631,2600,ElectricalConsumables,61.35
686670,3400,CladdingMaterials,50
686670,3400,GranitesandMarbles,1
695587,1230,RebarsandBindingWires,300
695587,1230,CoarseAggregatesandBoulders,400
695587,1230,SandandFineAggregates,250
686513,1000,Cement,300
686513,1000,Doors,3
686513,1000,RebarsandBindingWires,2000
686513,1000,WallandRoofPaints,7
686513,1000,SandandFineAggregates,1000
686513,1000,Bricks,3000
686513,1000,Tiles-Vitrified,709.2
686662,3000,ClayandLateriteBricks,4000
688505,2550,RebarsandBindingWires,600
688505,2550,SandandFineAggregates,1050
688505,2550,CoarseAggregatesandBoulders,600
688505,2550,Bricks,50000
688505,2550,Cement,500
688505,2550,RoofingTilesandShingles,5500
673010,1800,Cement,65
679503,1700,WhiteCementsandPutty,250
679503,1700,RebarsandBindingWires,100
679503,1700,WallandRoofPaints,1
679503,1700,Tiles-Vitrified,850
679503,1700,SandandFineAggregates,940
679503,1700,GranitesandMarbles,8
679503,1700,CoarseAggregatesandBoulders,175
679503,1700,WallTiles,100
679503,1700,Bricks,900
679503,1700,Cement,50
670645,2600,WallTiles,500
670645,2600,ElectricalWiresandCables,15
670645,2600,Cement,250
670645,2600,Doors,5
670645,2600,Bricks,3000
670645,2600,WoodenFlooring,275
670645,2600,RoofingTilesandShingles,1500
673636,2400,Cement,50
673636,2400,Bricks,200
678101,4000,SandandFineAggregates,100
678101,4000,CoarseAggregatesandBoulders,100
678101,4000,Cement,50
678101,4000,RebarsandBindingWires,1000
673006,1500,Cement,10
685515,2750,Cement,100
685515,2750,RebarsandBindingWires,996
685515,2750,SandandFineAggregates,15200
685515,2750,CoarseAggregatesandBoulders,11900
676503,300,DryMixandReadyMixMortar,500
676503,300,Cement,10
676503,300,Bricks,750
676503,300,RebarsandBindingWires,500
676503,300,Tiles-Ceramic,108.64
676503,300,SandandFineAggregates,1000
676503,300,CoarseAggregatesandBoulders,1000
689572,1560,Bricks,2500
670327,2500,Bricks,5000
670327,2500,Cement,100
670327,2500,RebarsandBindingWires,100
679333,1100,RebarsandBindingWires,300
679333,1100,Boxes,10
679333,1100,SandandFineAggregates,500
679333,1100,ElectricalWiresandCables,16
679333,1100,Bricks,2000
679333,1100,Lamps,25
679333,1100,Switchgear,1
679333,1100,Cement,100
679333,1100,CoverPlatesandMountingFrames,6
691301,2000,Bricks,350
691301,2000,Cement,25
691301,2000,SandandFineAggregates,100
679579,2500,ElectricalWiresandCables,1
670595,2250,Cement,100
670645,2300,Cement,200
670645,2300,RebarsandBindingWires,2500
673661,2500,Cement,300
673661,2500,RebarsandBindingWires,200
686512,1850,WashBasinsandPedestals,1
686512,1850,CladdingMaterials,50
689612,1750,Cement,130
682309,1600,Cement,40
682309,1600,RebarsandBindingWires,100
682309,1600,SandandFineAggregates,2000
682309,1600,CoarseAggregatesandBoulders,2000
689612,1750,CoarseAggregatesandBoulders,500
689612,1750,Bricks,5000
689612,1750,RebarsandBindingWires,100
689612,1750,SandandFineAggregates,100
678762,2600,SandandFineAggregates,2300
678762,2600,Bricks,4000
678762,2600,Tiles-Vitrified,13100
678762,2600,Cement,180
678762,2600,CladdingMaterials,200
678762,2600,RebarsandBindingWires,1800
682021,12000,Cement,10
695317,1550,Bricks,200
695317,1550,Cement,200
695317,1550,SandandFineAggregates,100
679303,3000,RebarsandBindingWires,500
679303,3000,Cement,20
691581,800,CoarseAggregatesandBoulders,500
691581,800,DryMixandReadyMixMortar,25
691581,800,Cement,250
691581,800,RebarsandBindingWires,20
691581,800,SandandFineAggregates,500
679576,5000,Cement,2000
679576,5000,RebarsandBindingWires,20000
680545,1200,SandandFineAggregates,100
680545,1200,Cement,100
682305,2700,Cement,200
682305,2700,Tiles-Vitrified,1000
679122,1503,Lamps,15
680506,800,Bricks,15000
673616,1200,Tiles-Vitrified,20.66
673506,3087,GranitesandMarbles,1
673506,3087,CoarseAggregatesandBoulders,100
673506,3087,ElectricalWiresandCables,5
673506,3087,TataSteel,100
673506,3087,ElectricalConduits,3
673506,3087,Cement,50
673506,3087,RebarsandBindingWires,1000
673506,3087,Bricks,200
673506,3087,WallTiles,65.25
673506,3087,SandandFineAggregates,100
683546,2200,Pavers,600
683546,2200,Tiles-Vitrified,7760
683546,2200,GranitesandMarbles,100
680687,2200,TataSteel,1000
695582,625,ElectricalWiresandCables,10
680102,2000,Bricks,4000
680102,2000,Cement,50
676553,1000,Cement,50
676553,1000,RebarsandBindingWires,1000
682001,2500,CoarseAggregatesandBoulders,100
682001,2500,Cement,50
682001,2500,RebarsandBindingWires,150
682001,2500,SandandFineAggregates,200
678582,2000,Bricks,200
680566,2900,Cement,1000
680566,2900,Bricks,60000
686121,3000,Cement,300
686121,3000,Bricks,10000
686121,3000,CoarseAggregatesandBoulders,1000
686121,3000,WoodenFlooring,55
686121,3000,RebarsandBindingWires,500
686121,3000,Tiles-Vitrified,1552
686121,3000,SandandFineAggregates,10000
686121,3000,Doors,10
682503,1250,Cement,500
682503,1250,RebarsandBindingWires,2000
695521,1100,Tiles-Vitrified,1100
679330,1000,Bricks,200
690509,2,RebarsandBindingWires,10000
673620,2500,Cement,50
680003,2330,SandandFineAggregates,250
680003,2330,Cement,500
690518,1962,SandandFineAggregates,600
690518,1900,CoarseAggregatesandBoulders,3600
690518,1900,Bricks,19151
690518,1900,RebarsandBindingWires,6000
690518,1900,Cement,1150
690518,1900,SandandFineAggregates,3600
690518,1900,ClayandLateriteBricks,18000
676507,1200,RebarsandBindingWires,10
678601,900,Cement,5
690505,2925,WashBasinsandPedestals,4
686015,650,Cement,50
682313,1600,RebarsandBindingWires,1000
682313,1600,Tiles-Vitrified,236.4
682313,1600,SandandFineAggregates,100
682313,1600,Bricks,200
682313,1600,Tiles-Outdoor,11.64
682313,1600,CoarseAggregatesandBoulders,100
682313,1600,CladdingMaterials,5
682313,1600,TataSteel,100
691509,6000,Cement,6
670701,5000,Tiles-Ceramic,5000
685531,800,ElectricalWiresandCables,3
680121,1200,Tiles-Outdoor,11.64
680121,1200,Bricks,200
682007,1524,Cement,1
686671,1400,Cement,300
670662,1050,Tiles-Vitrified,3880
670662,1050,CladdingMaterials,50
695013,2050,Tiles-Vitrified,1500
695013,2050,WoodenFlooring,200
690526,2600,Tiles-Ceramic,10
690526,2600,Tiles-Vitrified,100
670511,800,Cement,100
680681,2750,Mirrors,1
689512,1700,Tiles-Vitrified,1700
689512,1700,Boxes,7
689521,2813,SandandFineAggregates,5063
689521,2813,CoarseAggregatesandBoulders,4157
689521,2813,ClayandLateriteBricks,55000
689521,2813,Cement,1125
689521,2813,RebarsandBindingWires,11252
673507,2350,KitchenTaps,1
673507,2350,Hob,1
673507,2350,ShowerPanels,1
673507,2350,Tiles-Vitrified,2264.9
673507,2350,WashBasinsandPedestals,4
673507,2350,WoodenFlooring,203
673507,2350,ShowerandShowerAccessories,4
673507,2350,Valves,7
673507,2350,Faucets,5
673507,2350,WallTiles,740
673507,2350,FaucetandShowerTrims,1
673507,2350,AlliedProducts,9
673507,2350,KitchenSinks,1
673507,2350,Chimney,1
670562,2100,Cement,250
679534,2660,Cement,1080
679534,2660,Tiles-Vitrified,3510
679534,2660,RebarsandBindingWires,10800
679534,2660,WallandRoofPaints,486
679534,2660,SandandFineAggregates,4860
679534,2660,WashBasinsandPedestals,5
679534,2660,CoarseAggregatesandBoulders,3645
679534,2660,Bricks,3915
683574,1750,WashBasinsandPedestals,1
683574,2150,Tiles-Vitrified,100
683574,2150,TataSteel,100
671313,1700,RebarsandBindingWires,1625
683572,3200,ElectricalWiresandCables,1
680303,1200,Bricks,200
680303,1200,Cement,50
683576,3000,CoarseAggregatesandBoulders,2500
683576,3000,Cement,1200
683576,3000,RebarsandBindingWires,7500
683576,3000,SandandFineAggregates,5500
683576,3000,Bricks,52500
695006,1500,TataSteel,50
695006,1500,Cement,200
695006,1500,SandandFineAggregates,200
695006,1500,Bricks,20000
685584,1238,KitchenTaps,1
685584,1238,Faucets,6
685584,1238,ShowerandShowerAccessories,6
685584,1238,WashBasinsandPedestals,3
685584,1238,Valves,10
685584,1238,KitchenSinks,1
685584,1238,BathroomAccessories,6
695584,2500,ElectricalWiresandCables,65
695584,2500,RebarsandBindingWires,3000
695584,2500,Mirrors,1
695584,2500,Faucets,2
695584,2500,WashBasinsandPedestals,20
670672,2200,Faucets,2
670672,2200,WashBasinsandPedestals,20
670672,2200,ElectricalWiresandCables,65
670672,2200,RebarsandBindingWires,3000
670672,2200,Mirrors,1
695016,1250,CommonConsumables,3491
695016,1250,PlumbingConsumables,133
695016,1250,PVCandOtherPipes,506
695016,1250,PipeFittings,1612
695016,1250,PlumbingValvesandAccessories,40
695582,1000,Fans,9
695582,1000,,50
695582,1800,CoverPlatesandMountingFrames,24
695582,1800,MCBsandOtherProtectionDevices,14
695582,1800,PVCandOtherPipes,43
695582,1800,DistributionBoardsandEnclosures,1
695582,1800,PipeFittings,208
695582,1800,,42
695582,1800,ElectricalWiresandCables,42
695582,1800,WaterTanksandStorage,3
670307,1000,Boxes,50
673121,3900,RebarsandBindingWires,2000
673121,3900,TataSteel,1000
680651,3500,Cement,100
680651,3500,RebarsandBindingWires,4500
680651,3500,CoarseAggregatesandBoulders,400
680651,3500,SandandFineAggregates,300
673016,1000,RebarsandBindingWires,30
673016,1000,Cement,20
670307,1000,ElectricalConsumables,20
683572,3260,Tiles-Vitrified,1033.4
695008,1530,ShowerandShowerAccessories,4
695008,1530,Valves,27
695008,1530,Faucets,4
695008,1530,WallandRoofPaints,3
695008,1530,KitchenSinks,2
695008,1530,KitchenTaps,4
676519,1800,WhiteCementsandPutty,50
679303,2650,Cement,860
679303,2650,RebarsandBindingWires,10000
679303,2650,SandandFineAggregates,50
679303,2650,CoarseAggregatesandBoulders,50
679303,2650,Bricks,2800
679303,2650,GranitesandMarbles,3000
680020,2000,Faucets,3
680020,2000,Tiles-Ceramic,6800
680020,2000,ShowerandShowerAccessories,3
680020,2000,,5100
680020,2000,OtherBathroomFittings,3
680020,2000,BathroomAccessories,3
680020,2000,WashBasinsandPedestals,3
691576,2100,Cement,100
673019,800,Cement,300
673019,800,RebarsandBindingWires,3000
670334,2200,PVCandOtherPipes,5
686670,1250,Pavers,2500
686670,1250,Doors,4
671315,2850,ElectricalConsumables,9
671315,2850,CoverPlatesandMountingFrames,138
671315,2850,MCBsandOtherProtectionDevices,5
688011,240,ShowerandShowerAccessories,1
688011,240,OtherBathroomFittings,2
688011,240,Lamps,2
688011,240,WashBasinsandPedestals,1
688011,240,Fans,2
688011,240,WallandRoofPaints,3
680667,1428,TataSteel,120
680667,1428,Cement,150
695029,1800,Cement,10
689694,750,Cement,143
689694,750,Bricks,2000
689694,750,RebarsandBindingWires,813
689694,750,SandandFineAggregates,750
689694,750,CoarseAggregatesandBoulders,600
690525,3000,Cement,2
686634,1900,Tiles-Vitrified,77.6
686693,1250,RebarsandBindingWires,1500
676103,5200,RebarsandBindingWires,10
683517,1000,CoarseAggregatesandBoulders,150
689112,2100,Cement,100
689112,2100,Tiles-Vitrified,393.7
689112,2100,WallandRoofPaints,25
670582,1850,Cement,400
670582,1850,UrinalsandBidets,1
670582,1850,RebarsandBindingWires,5300
670582,1850,ShowerandShowerAccessories,2
670582,1850,SandandFineAggregates,1500
670582,1850,Faucets,7
670582,1850,CoarseAggregatesandBoulders,1600
670582,1850,WashBasinsandPedestals,2
686630,1700,Cement,15
673017,900,Bricks,1385
673017,900,OtherBathroomFittings,6
673017,900,ElectricalWiresandCables,20
673017,900,Cement,360
673017,900,WashBasinsandPedestals,2
673017,900,Tiles-Vitrified,900
673017,900,Boxes,10
673017,900,RebarsandBindingWires,3600
